st_fip	female	hrs_allev	evol_course	phase1	senior_c	ph_senior	notest_p	ph_notest_p	idsci_trans	biocred3	certified	degr3	confident
47	0	9.5	0.0	0.3689502543107259	-2.0	-0.7379005	0.0	0.0	0.819177	2.0	1.0	0.0	1.0
47	1	9.5	0.0	0.3689502543107259	0.0	0.0	0.0	0.0	0.54221964	0.0	1.0	0.0	0.0
47	0	3.0	0.0	0.3689502543107259	1.0	0.36895025	0.0	0.0	0.1715452	1.0	1.0	1.0	1.0
47	1	19.5	0.0	0.3689502543107259	1.0	0.36895025	0.0	0.0	0.96394604	2.0	1.0	1.0	1.0
47	1	3.0	0.0	0.3689502543107259	1.0	0.36895025	0.0	0.0	0.45394748	2.0	1.0	1.0	1.0
47	1	16.0	0.0	0.3689502543107259	-2.0	-0.7379005	0.0	0.0	0.25505322	2.0	1.0	0.0	1.0
48	1	5.5	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.96394604	0.0	1.0	1.0	0.0
48	1	9.5	1.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.4343516	2.0	1.0	1.0	1.0
48	1	9.5	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.54221964	2.0	1.0	2.0	0.0
48	1	3.0	0.0	-0.5967799484157102	1.0	-0.59677994	1.0	-0.59677994	0.33910823	2.0	1.0	2.0	1.0
48	1	12.0	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.96394604	2.0	1.0	2.0	2.0
48	0	14.5	1.0	-0.5967799484157102	-2.0	1.1935599	0.0	0.0	0.68618095	2.0	1.0	1.0	2.0
48	0	5.5	0.0	-0.5967799484157102	0.0	0.0	1.0	-0.59677994	0.96394604	1.0	0.0	1.0	1.0
48	1	3.0	1.0	-0.5967799484157102	0.0	0.0	1.0	-0.59677994	0.24098648	1.0	1.0	0.0	0.0
48	9	9.5	1.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.45394748	2.0	1.0	2.0	2.0
48	1	21.0	1.0	-0.5967799484157102	-2.0	1.1935599	0.0	0.0	0.54221964	1.0	1.0	0.0	1.0
48	0	16.0	1.0	-0.5967799484157102	-1.0	0.59677994	0.0	0.0	0.005886497	2.0	1.0	0.0	1.0
48	1	23.5	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	0.0	0.0
48	0	9.5	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.45394748	1.0	1.0	0.0	0.0
48	1	19.5	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.06737973	1.0	1.0	0.0	-1.0
48	1	8.0	0.0	-0.5967799484157102	1.0	-0.59677994	1.0	-0.59677994	0.54221964	1.0	1.0	1.0	0.0
48	1	12.0	1.0	-0.5967799484157102	-1.0	0.59677994	0.0	0.0	0.5640886	2.0	0.0	0.0	1.0
48	0	40.0	1.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.96394604	2.0	0.0	1.0	2.0
48	1	8.0	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.5640886	2.0	1.0	2.0	1.0
48	1	19.5	0.0	-0.5967799484157102	-2.0	1.1935599	0.0	0.0	0.060246587	1.0	1.0	0.0	0.0
48	1	14.5	1.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.5640886	2.0	1.0	1.0	0.0
48	1	9.5	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.68522286	2.0	1.0	0.0	2.0
48	1	12.0	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.96394604	0.0	1.0	1.0	0.0
48	1	13.0	1.0	-0.5967799484157102	-1.0	0.59677994	0.0	0.0	0.33910823	1.0	1.0	1.0	1.0
48	0	5.5	1.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.45394748	2.0	0.0	1.0	0.0
48	1	12.0	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.819177	2.0	1.0	0.0	1.0
48	0	14.5	1.0	-0.5967799484157102	-1.0	0.59677994	0.0	0.0	0.96394604	2.0	0.0	1.0	2.0
48	0	8.0	1.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.68618095	2.0	1.0	1.0	1.0
48	9	12.0	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.81813014	1.0	1.0	0.0	0.0
48	1	3.0	0.0	-0.5967799484157102	-1.0	0.59677994	0.0	0.0	0.17106636	1.0	1.0	1.0	0.0
48	1	8.0	0.0	-0.5967799484157102	1.0	-0.59677994	1.0	-0.59677994	0.68522286	2.0	1.0	1.0	1.0
48	0	18.0	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.2701199	1.0	1.0	1.0	0.0
48	0	12.0	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.68618095	1.0	1.0	2.0	0.0
48	1	4.0	1.0	-0.5967799484157102	-1.0	0.59677994	0.0	0.0	0.68522286	0.0	1.0	1.0	2.0
48	0	8.0	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.43511444	1.0	1.0	1.0	0.0
48	0	4.0	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.81813014	2.0	1.0	0.0	0.0
48	1	1.5	0.0	-0.5967799484157102	-1.0	0.59677994	0.0	0.0	0.68618095	2.0	1.0	1.0	0.0
48	1	14.5	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.1834446	2.0	1.0	1.0	1.0
48	0	9.5	1.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	2.0	1.0
48	1	5.5	1.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.96394604	1.0	1.0	1.0	1.0
48	0	5.5	1.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.43358943	2.0	1.0	2.0	0.0
48	1	8.0	1.0	-0.5967799484157102	-2.0	1.1935599	0.0	0.0	0.24098648	2.0	0.0	0.0	1.0
48	1	4.0	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.96394604	1.0	1.0	0.0	1.0
48	0	9.5	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	1.1965652E-14	1.0	1.0	1.0	1.0
48	0	5.5	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.4343516	1.0	1.0	1.0	0.0
48	1	26.0	1.0	-0.5967799484157102	-1.0	0.59677994	0.0	0.0	0.819177	2.0	1.0	2.0	2.0
48	1	5.5	0.0	-0.5967799484157102	-2.0	1.1935599	0.0	0.0	0.68618095	1.0	1.0	1.0	0.0
48	1	14.5	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.96394604	2.0	1.0	1.0	1.0
48	0	9.5	0.0	-0.5967799484157102	-1.0	0.59677994	0.0	0.0	0.33910823	1.0	0.0	0.0	0.0
48	1	14.5	1.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.96394604	2.0	1.0	2.0	1.0
48	1	12.0	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.819177	1.0	1.0	1.0	1.0
48	1	1.5	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.4531683	2.0	1.0	0.0	0.0
48	0	14.5	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.54221964	1.0	1.0	1.0	0.0
48	0	9.5	1.0	-0.5967799484157102	-1.0	0.59677994	0.0	0.0	0.3397823	2.0	1.0	2.0	1.0
48	1	5.5	1.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	1.0000001	2.0	1.0	2.0	2.0
48	1	5.5	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.24098648	1.0	1.0	0.0	0.0
48	0	3.0	1.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.68618095	2.0	1.0	2.0	0.0
48	1	5.5	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.68522286	1.0	1.0	1.0	1.0
48	1	5.5	1.0	-0.5967799484157102	-2.0	1.1935599	0.0	0.0	0.32220078	1.0	1.0	1.0	0.0
48	9	4.0	0.0	-0.5967799484157102	1.0	-0.59677994	0.0	0.0	0.66109776	1.0	1.0	0.0	0.0
48	1	5.5	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.81813014	0.0	1.0	2.0	1.0
48	1	9.5	0.0	-0.5967799484157102	0.0	0.0	0.0	0.0	0.96394604	1.0	1.0	1.0	1.0
49	0	21.0	1.0	1.129716320036115	0.0	0.0	0.0	0.0	0.5640886	2.0	1.0	2.0	2.0
49	0	12.0	0.0	1.129716320036115	0.0	0.0	0.0	0.0	0.819177	2.0	1.0	0.0	1.0
49	0	17.0	1.0	1.129716320036115	1.0	1.1297163	0.0	0.0	0.43511444	1.0	1.0	1.0	0.0
49	1	9.5	1.0	1.129716320036115	-2.0	-2.2594326	0.0	0.0	0.54221964	1.0	0.0	0.0	0.0
49	0	26.0	1.0	1.129716320036115	-1.0	-1.1297163	0.0	0.0	0.96394604	2.0	1.0	1.0	0.0
49	9	5.5	0.0	1.129716320036115	1.0	1.1297163	0.0	0.0	0.43358943	2.0	1.0	1.0	0.0
49	0	8.0	0.0	1.129716320036115	1.0	1.1297163	0.0	0.0	0.24098648	2.0	1.0	1.0	0.0
49	0	23.5	1.0	1.129716320036115	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	2.0	1.0
49	1	9.5	1.0	1.129716320036115	1.0	1.1297163	0.0	0.0	0.96394604	2.0	1.0	0.0	1.0
49	0	9.5	0.0	1.129716320036115	0.0	0.0	0.0	0.0	0.1715452	1.0	1.0	1.0	0.0
49	1	8.0	0.0	1.129716320036115	-1.0	-1.1297163	0.0	0.0	0.33910823	1.0	1.0	1.0	0.0
49	0	9.5	0.0	1.129716320036115	1.0	1.1297163	0.0	0.0	0.81813014	1.0	1.0	1.0	0.0
49	0	14.5	1.0	1.129716320036115	1.0	1.1297163	0.0	0.0	0.24098648	2.0	1.0	0.0	1.0
51	1	12.0	0.0	-1.375242579007451	0.0	0.0	0.0	0.0	0.54307187	1.0	1.0	2.0	2.0
51	1	19.5	0.0	-1.375242579007451	-1.0	1.3752426	0.0	0.0	0.56321996	2.0	1.0	0.0	1.0
51	0	9.5	0.0	-1.375242579007451	0.0	0.0	0.0	0.0	0.33910823	1.0	1.0	0.0	1.0
51	1	4.0	0.0	-1.375242579007451	-1.0	1.3752426	0.0	0.0	0.24098648	2.0	1.0	0.0	0.0
51	1	9.5	0.0	-1.375242579007451	-1.0	1.3752426	0.0	0.0	0.96394604	1.0	1.0	0.0	1.0
51	1	8.0	0.0	-1.375242579007451	0.0	0.0	0.0	0.0	0.819177	2.0	1.0	0.0	0.0
51	1	8.0	1.0	-1.375242579007451	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	2.0	1.0
51	1	1.5	0.0	-1.375242579007451	0.0	0.0	0.0	0.0	0.25622314	2.0	1.0	1.0	0.0
51	1	8.0	0.0	-1.375242579007451	0.0	0.0	0.0	0.0	0.54221964	2.0	1.0	0.0	1.0
51	1	8.0	0.0	-1.375242579007451	-1.0	1.3752426	0.0	0.0	0.24098648	1.0	1.0	0.0	0.0
51	1	5.5	0.0	-1.375242579007451	-1.0	1.3752426	0.0	0.0	0.541368	0.0	1.0	0.0	-1.0
51	1	13.0	0.0	-1.375242579007451	-1.0	1.3752426	0.0	0.0	0.1715452	1.0	1.0	0.0	0.0
51	0	3.0	1.0	-1.375242579007451	1.0	-1.3752426	0.0	0.0	0.43511444	1.0	1.0	1.0	1.0
51	0	14.5	1.0	-1.375242579007451	-1.0	1.3752426	0.0	0.0	0.96394604	1.0	1.0	0.0	1.0
51	1	9.5	1.0	-1.375242579007451	-2.0	2.7504852	0.0	0.0	0.35644802	2.0	1.0	1.0	0.0
51	0	26.0	1.0	-1.375242579007451	0.0	0.0	0.0	0.0	0.541368	2.0	1.0	0.0	2.0
51	1	26.0	0.0	-1.375242579007451	-1.0	1.3752426	0.0	0.0	0.33910823	2.0	1.0	0.0	0.0
51	0	44.0	1.0	-1.375242579007451	1.0	-1.3752426	0.0	0.0	0.541368	2.0	1.0	2.0	2.0
51	0	12.0	0.0	-1.375242579007451	0.0	0.0	0.0	0.0	0.24098648	1.0	1.0	1.0	0.0
51	1	4.0	1.0	-1.375242579007451	-1.0	1.3752426	0.0	0.0	0.5407485	2.0	1.0	0.0	0.0
51	1	4.0	1.0	-1.375242579007451	0.0	0.0	0.0	0.0	0.54221964	1.0	0.0	1.0	1.0
51	0	13.0	1.0	-1.375242579007451	0.0	0.0	0.0	0.0	0.113486834	1.0	0.0	0.0	0.0
50	0	8.0	1.0	0.44402964863361966	1.0	0.44402966	0.0	0.0	0.24098648	2.0	1.0	1.0	0.0
53	0	17.0	1.0	-0.05953641190279673	1.0	-0.059536412	0.0	0.0	0.68522286	2.0	1.0	1.0	1.0
53	1	12.0	0.0	-0.05953641190279673	0.0	0.0	0.0	0.0	0.25563785	2.0	1.0	2.0	0.0
53	0	21.0	1.0	-0.05953641190279673	1.0	-0.059536412	1.0	-0.059536412	0.54221964	2.0	1.0	2.0	1.0
53	1	5.5	0.0	-0.05953641190279673	1.0	-0.059536412	0.0	0.0	0.96394604	2.0	1.0	2.0	0.0
53	0	12.0	1.0	-0.05953641190279673	1.0	-0.059536412	0.0	0.0	0.96394604	1.0	1.0	0.0	2.0
53	0	8.0	0.0	-0.05953641190279673	1.0	-0.059536412	0.0	0.0	0.15958223	1.0	1.0	1.0	1.0
53	0	4.0	0.0	-0.05953641190279673	0.0	0.0	1.0	-0.059536412	0.3571391	2.0	1.0	0.0	1.0
53	1	3.0	1.0	-0.05953641190279673	0.0	0.0	0.0	0.0	0.96394604	2.0	0.0	1.0	1.0
53	0	9.5	1.0	-0.05953641190279673	1.0	-0.059536412	1.0	-0.059536412	0.819177	2.0	1.0	1.0	1.0
53	0	9.5	0.0	-0.05953641190279673	0.0	0.0	1.0	-0.059536412	0.45472732	2.0	1.0	0.0	0.0
53	1	22.0	1.0	-0.05953641190279673	-1.0	0.059536412	0.0	0.0	0.5640886	2.0	1.0	2.0	1.0
53	0	9.5	1.0	-0.05953641190279673	-2.0	0.119072825	0.0	0.0	0.96394604	2.0	1.0	2.0	1.0
53	1	1.5	1.0	-0.05953641190279673	-2.0	0.119072825	0.0	0.0	0.819177	1.0	1.0	0.0	1.0
53	0	5.5	0.0	-0.05953641190279673	0.0	0.0	0.0	0.0	0.24098648	1.0	1.0	1.0	1.0
53	1	5.5	0.0	-0.05953641190279673	1.0	-0.059536412	1.0	-0.059536412	0.54221964	2.0	1.0	0.0	1.0
53	1	36.0	0.0	-0.05953641190279673	-2.0	0.119072825	0.0	0.0	0.113876946	0.0	0.0	0.0	1.0
53	0	17.0	1.0	-0.05953641190279673	0.0	0.0	0.0	0.0	0.66109776	2.0	0.0	2.0	1.0
53	0	26.0	1.0	-0.05953641190279673	1.0	-0.059536412	0.0	0.0	0.54221964	2.0	1.0	1.0	1.0
53	0	36.0	1.0	-0.05953641190279673	1.0	-0.059536412	0.0	0.0	0.96394604	2.0	0.0	1.0	1.0
53	0	17.0	0.0	-0.05953641190279673	0.0	0.0	0.0	0.0	0.006608923	1.0	1.0	1.0	0.0
53	0	30.0	1.0	-0.05953641190279673	0.0	0.0	0.0	0.0	0.68522286	2.0	1.0	1.0	2.0
53	0	21.0	0.0	-0.05953641190279673	-1.0	0.059536412	0.0	0.0	0.54221964	2.0	1.0	0.0	1.0
55	0	9.5	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.541368	2.0	1.0	0.0	1.0
55	0	5.5	1.0	0.1260155064756934	0.0	0.0	1.0	0.1260155	0.66109776	2.0	1.0	0.0	1.0
55	9	16.0	1.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.96394604	2.0	1.0	0.0	1.0
55	0	13.0	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.96394604	0.0	1.0	2.0	1.0
55	1	23.5	0.0	0.1260155064756934	0.0	0.0	1.0	0.1260155	0.96394604	2.0	1.0	1.0	1.0
55	0	17.0	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.54221964	1.0	1.0	0.0	0.0
55	0	44.0	1.0	0.1260155064756934	0.0	0.0	1.0	0.1260155	0.81813014	2.0	1.0	2.0	2.0
55	1	14.5	0.0	0.1260155064756934	-1.0	-0.1260155	1.0	0.1260155	0.96394604	2.0	1.0	1.0	0.0
55	1	19.5	0.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.96394604	2.0	1.0	0.0	1.0
55	0	26.0	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.81813014	2.0	0.0	1.0	1.0
55	0	12.0	0.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.96394604	2.0	1.0	2.0	2.0
55	0	14.5	0.0	0.1260155064756934	-1.0	-0.1260155	0.0	0.0	0.32220078	2.0	0.0	2.0	2.0
55	1	26.0	1.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.96394604	1.0	0.0	0.0	2.0
55	0	17.0	1.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.96394604	2.0	0.0	1.0	1.0
55	0	5.5	1.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.4166804	2.0	1.0	1.0	1.0
55	0	23.5	1.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.68522286	2.0	1.0	0.0	1.0
55	0	19.5	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	1.0	1.0
55	0	23.5	1.0	0.1260155064756934	-1.0	-0.1260155	0.0	0.0	0.54221964	1.0	1.0	1.0	1.0
55	1	5.5	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.45394748	2.0	1.0	1.0	0.0
55	1	19.5	0.0	0.1260155064756934	1.0	0.1260155	1.0	0.1260155	0.81813014	2.0	1.0	0.0	0.0
55	0	3.0	1.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.023546005	0.0	1.0	0.0	0.0
55	1	26.0	1.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	0.0	0.0
55	0	4.0	0.0	0.1260155064756934	0.0	0.0	1.0	0.1260155	0.96394604	2.0	0.0	1.0	0.0
55	0	26.0	1.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.93559617	2.0	1.0	2.0	1.0
55	1	23.5	0.0	0.1260155064756934	-1.0	-0.1260155	0.0	0.0	0.45394748	1.0	1.0	1.0	1.0
55	0	44.0	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.819177	1.0	1.0	1.0	1.0
55	0	19.5	0.0	0.1260155064756934	-1.0	-0.1260155	0.0	0.0	0.24098648	0.0	0.0	0.0	0.0
55	1	17.0	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.25563785	2.0	1.0	0.0	0.0
55	0	5.5	0.0	0.1260155064756934	0.0	0.0	1.0	0.1260155	0.4359242	2.0	1.0	1.0	1.0
55	0	8.0	1.0	0.1260155064756934	0.0	0.0	1.0	0.1260155	0.43511444	2.0	1.0	1.0	1.0
55	0	26.0	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.17106636	0.0	0.0	1.0	0.0
55	1	12.0	1.0	0.1260155064756934	1.0	0.1260155	1.0	0.1260155	0.32220078	2.0	1.0	1.0	0.0
55	0	23.5	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.24098648	2.0	1.0	1.0	1.0
55	1	18.0	0.0	0.1260155064756934	-1.0	-0.1260155	1.0	0.1260155	0.68522286	2.0	1.0	1.0	0.0
55	0	12.0	0.0	0.1260155064756934	-2.0	-0.252031	1.0	0.1260155	0.68522286	2.0	0.0	2.0	0.0
55	0	3.0	0.0	0.1260155064756934	1.0	0.1260155	1.0	0.1260155	0.5640886	2.0	1.0	0.0	0.0
55	0	5.5	1.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.68522286	2.0	1.0	1.0	1.0
55	0	14.5	0.0	0.1260155064756934	-3.0	-0.3780465	0.0	0.0	0.1715452	1.0	0.0	2.0	1.0
55	0	5.5	0.0	0.1260155064756934	0.0	0.0	1.0	0.1260155	0.68618095	2.0	1.0	2.0	0.0
55	1	3.0	1.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.32154438	2.0	1.0	1.0	1.0
55	0	21.0	1.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.24041885	2.0	1.0	1.0	1.0
55	1	26.0	0.0	0.1260155064756934	-1.0	-0.1260155	0.0	0.0	0.94616723	1.0	0.0	1.0	1.0
55	1	8.0	0.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	1.0	1.0
55	0	12.0	0.0	0.1260155064756934	1.0	0.1260155	1.0	0.1260155	0.96394604	2.0	1.0	0.0	0.0
55	0	12.0	0.0	0.1260155064756934	0.0	0.0	1.0	0.1260155	0.35506788	1.0	1.0	1.0	0.0
55	1	14.5	0.0	0.1260155064756934	0.0	0.0	1.0	0.1260155	0.33910823	2.0	1.0	0.0	1.0
55	1	14.5	1.0	0.1260155064756934	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	2.0	1.0
55	1	5.5	0.0	0.1260155064756934	-1.0	-0.1260155	0.0	0.0	0.54221964	1.0	1.0	1.0	0.0
55	0	16.0	0.0	0.1260155064756934	1.0	0.1260155	0.0	0.0	0.81813014	2.0	1.0	1.0	0.0
55	1	14.5	0.0	0.1260155064756934	-2.0	-0.252031	1.0	0.1260155	0.81813014	0.0	0.0	0.0	0.0
54	1	16.0	1.0	-0.2627848951476382	0.0	0.0	0.0	0.0	0.96394604	2.0	1.0	0.0	1.0
54	1	3.0	0.0	-0.2627848951476382	1.0	-0.2627849	0.0	0.0	0.96394604	2.0	1.0	2.0	1.0
54	1	14.5	0.0	-0.2627848951476382	1.0	-0.2627849	1.0	-0.2627849	0.6842655	2.0	0.0	0.0	1.0
54	0	8.0	0.0	-0.2627848951476382	1.0	-0.2627849	0.0	0.0	0.24098648	1.0	1.0	1.0	1.0
54	0	14.5	1.0	-0.2627848951476382	1.0	-0.2627849	0.0	0.0	0.96394604	1.0	1.0	0.0	1.0
54	0	1.5	0.0	-0.2627848951476382	1.0	-0.2627849	0.0	0.0	0.81813014	0.0	1.0	0.0	1.0
